1,2,3,4,5,6,7,8,9,10,Out
0.38653846995,0.376684131929,0.311056070306,0.38925023158,0.314498992758,0.489431600936,0.759042394063,0.895590597326,0.48659374464,0.307689701735,0.307501011856
0.190489619952,0.198230820749,0.312457859284,0.378197992112,0.415598308181,0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502
0.198230820749,0.312457859284,0.378197992112,0.415598308181,0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502,0.423857743922
0.312457859284,0.378197992112,0.415598308181,0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502,0.423857743922,0.363866441529
0.378197992112,0.415598308181,0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502,0.423857743922,0.363866441529,1.0
0.415598308181,0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502,0.423857743922,0.363866441529,1.0,0.477417409174
0.584633614355,0.34894410935,0.724178265955,0.718969102363,0.61659448507,0.68456632502,0.423857743922,0.363866441529,1.0,0.477417409174,0.384311193043
0.209339227462,0.274846384777,0.22911436114,0.377134244531,0.214630188799,0.446405198916,0.471353633713,0.541196879953,0.394236233071,0.376713007395,0.262633280693
0.274846384777,0.22911436114,0.377134244531,0.214630188799,0.446405198916,0.471353633713,0.541196879953,0.394236233071,0.376713007395,0.262633280693,0.497630978259
0.206080633269,0.159513821824,0.206518600735,0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832
0.159513821824,0.206518600735,0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832,0.392892276615
0.206080633269,0.159513821824,0.206518600735,0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832
0.159513821824,0.206518600735,0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832,0.392892276615
0.206518600735,0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832,0.392892276615,0.693798790582
0.22242087128,0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832,0.392892276615,0.693798790582,0.290412311476
0.26854691865,0.460199654975,0.432347904439,0.46440494482,0.733720082601,0.617677545122,0.53273949832,0.392892276615,0.693798790582,0.290412311476,0.45725856093
0.213559035372,0.184898661739,0.200072412488,0.321737791615,0.211654963499,0.528671180279,0.48397103076,0.506261032657,0.228033286111,0.463468476996,0.336855719437
0.271900487416,0.241089974374,0.445207127008,0.55947797028,0.828704579989,0.592510431952,0.500746762656,0.549930534669,0.590010199699,0.506179689207,0.689142329526
0.241089974374,0.445207127008,0.55947797028,0.828704579989,0.592510431952,0.500746762656,0.549930534669,0.590010199699,0.506179689207,0.689142329526,0.748382893925
0.445207127008,0.55947797028,0.828704579989,0.592510431952,0.500746762656,0.549930534669,0.590010199699,0.506179689207,0.689142329526,0.748382893925,0.416633250343
0.185591785955,0.230595648413,0.417267998525,0.376014253592,0.78338782412,0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865
0.230595648413,0.417267998525,0.376014253592,0.78338782412,0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106
0.417267998525,0.376014253592,0.78338782412,0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587
0.376014253592,0.78338782412,0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916
0.78338782412,0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916,0.454036904677
0.536057709392,0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916,0.454036904677,0.234852942172
0.644223205035,0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916,0.454036904677,0.234852942172,0.591215841815
0.29039950522,0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916,0.454036904677,0.234852942172,0.591215841815,0.553893800003
0.499979647795,0.450548778681,0.392423226865,0.591524577106,0.587420824587,0.532939419916,0.454036904677,0.234852942172,0.591215841815,0.553893800003,0.383008518592
0.26359090918,0.397936560925,0.711848949836,0.426319910473,0.427017727954,0.356984944667,0.246230923917,0.763672414837,0.466130703874,0.605884861035,0.55576078804
0.397936560925,0.711848949836,0.426319910473,0.427017727954,0.356984944667,0.246230923917,0.763672414837,0.466130703874,0.605884861035,0.55576078804,0.540115224126
0.711848949836,0.426319910473,0.427017727954,0.356984944667,0.246230923917,0.763672414837,0.466130703874,0.605884861035,0.55576078804,0.540115224126,0.406772413787
0.241403014461,0.2588468641,0.374517480503,0.656619736929,0.501445971533,0.917216661922,0.386340698603,0.508068582821,0.449561691075,0.404976099945,0.348014665452
0.2588468641,0.374517480503,0.656619736929,0.501445971533,0.917216661922,0.386340698603,0.508068582821,0.449561691075,0.404976099945,0.348014665452,0.41305148904
0.142371277285,0.373055516911,0.189083344343,0.247422407625,0.393400300955,0.283449715314,0.325003898459,0.168440170325,0.198915239615,0.223590373023,0.181989156831
0.373055516911,0.189083344343,0.247422407625,0.393400300955,0.283449715314,0.325003898459,0.168440170325,0.198915239615,0.223590373023,0.181989156831,0.172085640411
0.189083344343,0.247422407625,0.393400300955,0.283449715314,0.325003898459,0.168440170325,0.198915239615,0.223590373023,0.181989156831,0.172085640411,0.158541771104
0.225225712481,0.479825739885,0.541299258839,0.356334470919,0.292767881534,0.359222312258,0.190524195864,0.301519363888,0.411085891942,0.287917872545,0.361925793653
0.215794766242,0.381874589031,0.197249447695,0.318790282598,0.408783551773,0.357282384918,0.231635940038,0.401651103978,0.528539860366,0.382091542912,0.381844304986
0.381874589031,0.197249447695,0.318790282598,0.408783551773,0.357282384918,0.231635940038,0.401651103978,0.528539860366,0.382091542912,0.381844304986,0.255476395717
0.197249447695,0.318790282598,0.408783551773,0.357282384918,0.231635940038,0.401651103978,0.528539860366,0.382091542912,0.381844304986,0.255476395717,0.295552597622
0.318790282598,0.408783551773,0.357282384918,0.231635940038,0.401651103978,0.528539860366,0.382091542912,0.381844304986,0.255476395717,0.295552597622,0.318924338349
0.425533259396,0.212516258824,0.233314790199,0.425057595828,0.250327009356,0.233010018263,0.299845537747,0.251562017255,0.449233377605,0.224017480289,0.272792271885
0.316534647174,0.129077436475,0.223336930211,0.349960974025,0.295380220006,0.20069361248,0.234541029718,0.390945376634,0.280718512033,0.385982416756,0.359274452471
0.192182388973,0.235228987261,0.203720926098,0.314296052155,0.300210947379,0.543165655084,0.274780053514,0.289732054569,0.283550583731,0.366805113145,0.323211518778
0.201520745317,0.199977752302,0.310761810854,0.267434737072,0.218157906967,0.242573489533,0.20336572974,0.236687000266,0.220573365182,0.233237415704,0.180484695482
0.201520745317,0.199977752302,0.310761810854,0.267434737072,0.218157906967,0.242573489533,0.20336572974,0.236687000266,0.220573365182,0.233237415704,0.180484695482
0.199977752302,0.310761810854,0.267434737072,0.218157906967,0.242573489533,0.20336572974,0.236687000266,0.220573365182,0.233237415704,0.180484695482,0.174307209777
0.310761810854,0.267434737072,0.218157906967,0.242573489533,0.20336572974,0.236687000266,0.220573365182,0.233237415704,0.180484695482,0.174307209777,0.256228951337
0.267434737072,0.218157906967,0.242573489533,0.20336572974,0.236687000266,0.220573365182,0.233237415704,0.180484695482,0.174307209777,0.256228951337,0.213829382218
0.25725943104,0.423860394279,0.296851894523,0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811
0.423860394279,0.296851894523,0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624
0.25725943104,0.423860394279,0.296851894523,0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811
0.423860394279,0.296851894523,0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624
0.296851894523,0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624,0.231144899324
0.516055029221,0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624,0.231144899324,0.381490767614
0.423629406729,0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624,0.231144899324,0.381490767614,0.273423496461
0.401334754582,0.322755100088,0.368011319987,0.3599317501,0.693253420445,0.393093689811,0.389778673624,0.231144899324,0.381490767614,0.273423496461,0.424768174845
0.253186568535,0.376021651861,0.303476786713,0.389122972808,0.296721585,0.311859337691,0.24695864788,0.350179954922,0.407270756051,0.337079829088,0.376594470583
0.890404843541,0.476884966963,0.474720618211,0.55657068254,0.674235526559,0.729989703841,0.526570756245,0.331821422378,0.646193545007,0.479849705557,0.341757089957
1.0,0.694792181996,0.765009046483,0.983264823741,0.493397264448,0.864101856566,1.0,1.0,1.0,1.0,1.0
0.353921045188,0.286473682863,0.307467297562,0.443644427076,0.448283831367,0.480979924869,0.457031074459,0.244440372521,0.538243745742,0.360844580072,0.668519722967
0.178105813366,0.23254242522,0.24318870925,0.190388145664,0.245115841828,0.154065964332,0.253624225301,0.191715985316,0.310261492406,0.301277306509,0.259835131894
0.531733379934,0.66700992264,0.563508756405,0.253829133998,0.557504312366,0.538175093728,0.478126127508,0.644790934398,0.930573976074,0.492275175302,0.674482096648
0.261334036916,0.348252255001,0.570827392597,0.941384611803,0.247139439584,0.50080315763,0.419455024893,0.537597152158,0.412141008738,0.4882692726,0.298389166073
0.348252255001,0.570827392597,0.941384611803,0.247139439584,0.50080315763,0.419455024893,0.537597152158,0.412141008738,0.4882692726,0.298389166073,0.338213516382
0.149491845745,0.390638063122,0.318099151803,0.58013758497,0.476857671525,0.659130360186,0.427719371203,0.435919891492,0.475636476282,0.299362424873,0.510839663765
0.390638063122,0.318099151803,0.58013758497,0.476857671525,0.659130360186,0.427719371203,0.435919891492,0.475636476282,0.299362424873,0.510839663765,0.603486509829
0.318099151803,0.58013758497,0.476857671525,0.659130360186,0.427719371203,0.435919891492,0.475636476282,0.299362424873,0.510839663765,0.603486509829,0.369507264009
0.261963516211,0.19446231088,0.423108981917,0.371605151521,0.353855288975,0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106
0.19446231088,0.423108981917,0.371605151521,0.353855288975,0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171
0.423108981917,0.371605151521,0.353855288975,0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171,0.430878765483
0.371605151521,0.353855288975,0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171,0.430878765483,0.459523914838
0.353855288975,0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171,0.430878765483,0.459523914838,0.454791191059
0.318861863998,0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171,0.430878765483,0.459523914838,0.454791191059,0.41476580236
0.359893586425,0.309121111447,0.372815325096,0.374993837991,0.38826459106,0.323727792171,0.430878765483,0.459523914838,0.454791191059,0.41476580236,0.545569453179
0.400964583825,0.266536445393,0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167
0.266536445393,0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241
0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053
0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053,0.410890269661
0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053,0.410890269661,0.543314691647
0.400964583825,0.266536445393,0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167
0.266536445393,0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241
0.532422466872,0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053
0.375943515882,0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053,0.410890269661
0.392446512559,0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053,0.410890269661,0.543314691647
0.33279875338,0.442574088099,0.392409474744,0.309885143387,0.436815981471,0.290462692167,0.449010517241,0.442898162053,0.410890269661,0.543314691647,0.357716861439
0.416054819497,0.69831745826,0.803028922544,0.912465665738,0.907699853571,0.898382640951,0.626418099865,0.995781951029,0.954602802382,0.873018856218,0.828387954871
0.69831745826,0.803028922544,0.912465665738,0.907699853571,0.898382640951,0.626418099865,0.995781951029,0.954602802382,0.873018856218,0.828387954871,0.842840370686
0.666205416458,0.56805201673,0.538662345846,0.489872911671,0.677764950674,0.442664286519,0.43075802886,0.601537071139,0.482080380371,0.464608095545,0.491822898681
